"id","price_pred"
14185,6154.7936
14187,5812.1134333333
14189,5167.8033
14190,5145.7745666667
14198,5997.1961333333
14199,6000.5991333333
14200,6505.4592666667
14203,6102.4741666667
14204,5885.7660666667
14205,5941.1236333333
14207,6835.8408333333
14210,5498.4657333333
14221,5925.8495333333
14222,5879.7997666667
14223,7008.6505666667
14224,6060.3318
14231,6916.6604333333
14236,6494.7408
14238,5967.8789333333
14241,5843.6229666667
14245,4858.9301333333
14247,5515.5480166667
14248,6227.4021333333
14250,7060.5436
14253,6925.4856333333
14255,5689.0687
14258,5696.2398
14261,5607.9575666667
14262,6892.5747333333
14263,5335.5274333333
14265,5670.5298666667
14272,5483.8419333333
14275,5723.2741333333
14276,5413.8213
14281,8294.0517666667
14282,5770.5446666667
14284,6153.8845666667
14299,5055.343
14301,5031.7772
14303,5484.7117333333
14304,5630.7764
14308,5275.7828
14309,5435.3421
14311,5878.3483333333
14315,6011.4708333333
14319,6156.2897666667
14320,6644.9531666667
14325,5850.0534333333
14328,5848.9508333333
14329,6039.0823
14330,5755.2134
14331,5645.0872
14333,4524.0073
14337,5774.3875666667
14338,5831.1701666667
14345,4892.1664666667
14346,5694.0728333333
14349,6038.0305
14350,5962.3646333333
14354,5437.1365666667
14355,5704.7428333333
14363,5598.4138666667
14369,5819.4370571429
14374,619.9503
14375,669.1907666667
14376,619.2684333333
14387,699.9953
14390,592.8044333333
14391,659.9825
14393,606.8395
14397,626.5791333333
14398,658.2588666667
14399,588.3242333333
14400,659.7180333333
14404,5598.2136666667
14405,5425.4932666667
14407,5887.6271333333
14408,5736.1303
14412,5355.0305333333
14413,5612.1866
14415,5671.2429333333
14419,5739.8451666667
14420,6239.7482666667
14422,6488.5562333333
14425,4871.0006333333
14426,7168.1291
14430,6250.5679333333
14432,6126.4924
14434,5410.4460333333
14438,6152.6142666667
14442,6412.6537333333
14445,6130.0598
14446,5675.6823666667
14450,6860.9288666667
14452,5853.3754333333
14453,5863.4595666667
14455,6022.6330666667
14459,5449.8729333333
14460,6226.3768
14462,5130.6772333333
14464,5614.7870666667
14466,5891.9182
14476,7076.8963
14479,7399.93
14480,5284.2218333333
14488,5602.3502
14491,5282.4273
14494,5003.4015333333
14495,5921.4497666667
14496,5123.4435666667
14497,4441.0229666667
14500,5792.8487
14505,7439.9376666667
14518,6058.9701333333
14519,5780.5223
14520,5896.7946666667
14523,5933.4189333333
14524,6299.2586
14525,6518.0992333333
14535,5574.1396666667
14545,5675.6068666667
14549,6887.5070666667
14550,6104.8948333333
14551,5394.7210666667
14552,5639.3316666667
14553,5477.1126333333
14555,5490.6800666667
14562,5769.8910333333
14563,5574.0361666667
14565,5395.2348
14566,7240.4839666667
14568,5248.7075666667
14569,5437.2256666667
14573,4327.6341333333
14574,5440.0768333333
14575,5774.9382
14578,5708.0655333333
14580,5934.7224666667
14582,5761.362
14588,6205.5442
14595,5421.9057333333
14597,6214.5701666667
14598,5286.6370333333
14600,5893.0946666667
14601,6138.041
14605,5251.5629333333
14612,5124.9029
14613,4639.1409333333
14618,5744.3445
14624,6656.7987333333
14629,6047.7694
14630,6760.4139333333
14634,5735.5791333333
14638,4899.9045333333
14640,6027.1880333333
14641,6548.9743333333
14646,7764.1386333333
14649,6872.6873
14651,7716.4555666667
14660,6179.1681666667
14661,6414.3106333333
14664,5919.5895666667
14667,5861.6516333333
14668,7325.0780666667
14670,6208.4080333333
14671,5844.7139333333
14676,5531.1272
14679,5843.4790904762
14681,5639.1805666667
14684,5615.1549333333
14687,5286.1539333333
14691,6344.2492666667
14694,5358.2984666667
14695,5935.1888333333
14697,6391.1179333333
14705,624.4140666667
14706,625.3488333333
14709,610.6383333333
14712,611.4724
14720,586.5351
14722,601.9855
14725,628.2948666667
14726,625.3597333333
14729,630.9325666667
14732,6674.2585333333
14733,5695.8125666667
14744,6389.7512666667
14745,6924.4069
14751,6858.6557666667
14755,5776.7846666667
14761,5831.2258666667
14768,5503.4456666667
14769,6087.9251
14777,4779.2374
14779,5554.6793
14780,6636.2861666667
14783,5787.1756333333
14786,4925.1219
14801,5342.098
14802,5338.1039333333
14804,7074.0656666667
14806,6158.6388666667
14818,5477.7328333333
14823,5847.9470666667
14826,5317.5732333333
14829,5270.7066
14830,5496.6106
14831,13657.6959
14835,6166.0994666667
14836,6124.7995333333
14838,5747.2466666667
14840,5973.5979
14846,5967.7624666667
14847,5893.2013666667
14849,6815.8485
14850,5961.4879333333
14853,5870.5303666667
14854,5366.7024666667
14862,5902.6646
14863,8619.7153
14864,6426.3803
14868,5800.7879666667
14870,6226.5512333333
14871,6627.3173666667
14873,6109.2086
14874,5492.5371666667
14880,4803.5854
14881,5376.6094666667
14884,5702.9587666667
14889,5988.3544666667
14890,6880.5368
14891,5735.9697333333
14892,6238.6059333333
14897,5621.3979333333
14898,5692.3955333333
14900,5859.5378333333
14904,5932.4825666667
14905,5775.2247
14909,6107.9991142857
14911,6829.9050666667
14912,6023.6523333333
14915,4504.3173
14919,6354.9136666667
14921,6715.6624333333
14924,7412.2341333333
14931,6043.7766666667
14937,5206.6189
14947,6126.9309
14951,6902.3371
14953,6345.5592666667
14954,6128.2399333333
14960,15828.4575666667
14972,6143.252
14973,5289.5812
14975,5548.2400666667
14980,5902.0985333333
14981,6314.4730333333
14982,6377.4781333333
14987,5658.5263
14994,5428.4445666667
14995,5901.7242666667
14996,6269.9426333333
14999,5948.9787666667
15001,5261.1198
15002,6415.4913666667
15003,6788.0276333333
15005,5336.6206333333
15007,5639.4962
15011,6547.0039
15012,8333.1143333333
15013,8333.1143333333
15014,5939.0505
15015,6530.9359
15016,5608.1194666667
15017,6494.0794666667
15019,5629.2405666667
15022,5862.0811
15031,671.4577333333
15032,605.8804333333
15034,597.1408
15038,605.0081666667
15044,644.8995666667
15048,603.2749333333
15051,646.9249
15052,627.3115666667
15054,636.7838333333
15060,602.4455666667
15064,5162.9418666667
15065,6224.7912
15071,6028.8114
15072,6512.3720333333
15075,5583.7416333333
15077,5871.3060333333
15078,5293.2297666667
15079,4808.7123333333
15081,4972.4286333333
15082,5970.4882333333
15083,5950.1312
15085,5754.3234666667
15086,5676.3510333333
15089,5561.0177333333
15092,6650.7030333333
15093,6915.4441333333
15094,6780.1042666667
15096,5877.1254333333
15098,5626.8007666667
15099,6494.0723666667
15100,7161.4701333333
15101,7386.1871666667
15102,6307.1790333333
15105,6230.9494333333
15106,6299.9981
15112,5466.0832
15117,5768.6825
15121,6145.6103333333
15124,5349.1558333333
15126,8469.9981
15131,6397.2736333333
15133,5972.5681666667
15136,5520.0505
15139,8123.8272666667
15140,7762.1285333333
15145,5894.4401333333
15146,5519.5761333333
15150,5821.0782666667
15151,4808.3620666667
15155,5763.9457
15156,7888.7732333333
15157,5982.0852
15161,5687.8023666667
15166,6309.6603333333
15169,5675.874
15170,6187.2881666667
15171,5691.4425
15172,5639.8902
15184,6002.0250666667
15185,6902.3371
15188,5490.3150666667
15194,6363.4582333333
15201,5783.0698
15206,5975.3313333333
15208,5823.7598333333
15210,6149.5177666667
15213,5924.0115
15214,6003.1831333333
15218,6012.8796666667
15220,5689.0257
15226,6399.9767333333
15227,6770.0292666667
15229,5880.1968666667
15237,5760.3764
15240,5517.8255666667
15242,7174.8111333333
15243,6021.4297333333
15244,5499.8399333333
15245,6490.4252666667
15246,5962.5359
15252,5945.9315
15253,6621.6791666667
15265,6166.7897666667
15266,6198.1911333333
15269,5742.0552333333
15271,5841.1636333333
15273,5670.6897
15275,6300.5026666667
15281,5695.3692333333
15282,5313.1548333333
15287,6108.5800666667
15293,13553.2327666667
15296,6241.8909333333
15298,6204.0940666667
15306,6436.6935333333
15308,6461.7421333333
15309,6995.5173
15312,6194.3072666667
15313,7390.8006
15314,9749.4595
15320,8937.3121
15323,6625.4874666667
15327,6140.0140333333
15330,6277.4534333333
15332,6667.3177666667
15333,5394.7568
15336,5595.7676
15337,6351.3696666667
15338,6663.3238333333
15344,6621.7906666667
15345,6511.4266333333
15346,6697.6461333333
15347,5622.7326666667
15349,7038.1016666667
15353,6461.1876666667
15357,5637.1706666667
15363,630.2429666667
15365,589.2828666667
15367,631.0436333333
15369,626.1994333333
15372,596.5137666667
15373,608.9647
15374,679.4370666667
15377,588.4002333333
15380,722.3375
15381,714.0864333333
15382,751.6217333333
15385,669.7611666667
15388,605.7664333333
15394,8254.0683333333
15395,5964.2845
15400,5846.4062666667
15406,6478.5160333333
15409,6260.5782333333
15412,6068.4242666667
15415,5637.9588
15417,7177.5830333333
15441,5553.0659
15446,8333.6011333333
15450,6920.1260333333
15454,6151.5151666667
15463,5639.4753333333
15464,5688.0464
15469,5916.9264
15470,8289.1847
15471,9151.2890333333
15473,6407.0643333333
15474,5481.4040666667
15481,5917.6935333333
15484,7601.9332333333
15486,6483.3526666667
15487,6424.3161666667
15493,5295.1239333333
15494,5836.4679333333
15495,5200.5861
15500,7715.2179333333
15502,5780.1616
15510,5981.0792333333
15518,6549.6494
15519,5940.1731666667
15522,6344.0001333333
15524,6650.0927333333
15525,6556.4402333333
15527,6196.1082333333
15528,6368.4353
15529,5196.5496333333
15531,6219.2241
15532,6546.6518666667
15533,5883.8104333333
15534,6171.4339666667
15537,8280.6577333333
15538,5416.6310666667
15539,5380.3025666667
15540,6430.8626666667
15545,5179.6528333333
15546,5697.0998
15555,5979.9975666667
15562,6344.591
15564,6409.6742333333
15571,6430.3995
15573,8023.8022714286
15574,6202.9025666667
15576,6412.9976666667
15577,5975.7144
15585,5810.4518
15586,6865.4457666667
15591,6655.7661666667
15597,6451.7985333333
15601,7437.4793666667
15603,6280.6831
15604,5963.8231
15605,6201.014
15612,6813.8010666667
15614,5548.6209333333
15616,6110.4475666667
15621,6101.4049666667
15623,5331.2787
15630,6330.4497333333
15635,6406.8518
15638,6150.9286333333
15639,6497.6430666667
15642,6047.6215
15647,5660.9221
15649,6174.8249666667
15651,5938.7223666667
15652,5218.6611666667
15656,6385.6572333333
15660,6112.9933666667
15665,6537.1021333333
15668,6356.8707666667
15669,6393.1302666667
15672,6641.0884333333
15674,6331.0747
15675,6508.0473333333
15676,6235.1269666667
15677,5887.5466666667
15680,6002.8956
15681,6008.3841
15683,6057.2135
15684,6536.1526666667
15685,11505.8559
15686,6090.6288
15688,6338.3643666667
15695,631.8456333333
15696,700.4222333333
15697,690.3873666667
15698,632.8494
15707,535.7683333333
15709,540.6731666667
15710,548.8034
15713,630.8216333333
15721,6303.9434
15722,6357.3039714286
15724,6442.0935333333
15726,6401.4762333333
15729,6959.6748333333
15733,6249.9281666667
15734,5864.8413333333
15739,6415.5841666667
15740,6463.3488333333
15741,6659.3550333333
15744,6324.8431
15747,7701.4307
15751,5511.4969333333
15757,11306.2002666667
15758,8149.5049666667
15761,6636.5265333333
15766,5995.9564
15767,6236.5047333333
15769,5394.5104666667
15771,6350.5305333333
15773,6483.2616666667
15777,6466.9083
15778,6813.1513333333
15781,6343.6169333333
15785,6148.9479333333
15787,7165.1712
15794,9545.5467666667
15795,8513.0690666667
15796,5933.2894
15802,6341.3042333333
15808,6032.6402666667
15809,6357.8433333333
15811,6710.9342333333
15812,5948.0781666667
15815,6078.7332666667
15817,5331.9657666667
15818,4958.9198666667
15820,6514.7113
15821,6126.2756
15822,6470.9676
15826,6318.2812
15828,6343.0610666667
15829,6354.834
15830,6818.4837333333
15834,6801.6083333333
15836,6551.3118
15837,6604.1790666667
15840,5996.3249333333
15842,5669.2681666667
15844,6452.9913
15850,8212.1354333333
15852,6490.9747380952
15856,7619.1140333333
15857,7400.6782
15858,6117.0067
15862,8376.2982
15865,5112.1102333333
15866,8314.5553
15867,8277.8728666667
15873,6216.3270666667
15875,6231.0322
15876,8223.6035
15878,6505.7
15881,6089.7458
15893,6405.6782333333
15900,6587.4692333333
15901,6210.9463333333
15906,8550.5214666667
15909,6913.4064333333
15912,9833.6711
15913,5529.3679333333
15914,6634.2461333333
15919,6110.7514666667
15920,5692.2739
15921,5219.5016666667
15924,6878.606
15929,6977.3961
15934,5967.8391333333
15939,6466.1663666667
15944,7635.7099666667
15945,5764.8256
15948,8805.7123
15951,5832.1442333333
15955,6414.4025666667
15957,5727.2224333333
15959,5882.8438333333
15961,6785.9560333333
15970,6113.8793333333
15974,7256.7111666667
15975,5906.9508666667
15976,6499.8278
15977,5408.4538666667
15978,5929.4347333333
15983,5250.4739
15984,5942.3781
15985,6154.7148
15987,5516.6822
15988,6656.6783
15994,7648.1474666667
15997,6497.2538666667
15998,6046.6435666667
15999,6060.8217666667
16001,7635.1266666667
16002,6273.8611333333
16006,6674.9228
16020,5568.0098
16022,517.6199333333
16023,616.0338666667
16024,515.9546333333
16027,594.1995333333
16028,596.6290333333
16029,608.6950666667
16034,645.8321
16040,618.3307666667
16041,622.1838
16043,602.2108666667
16056,6514.0607
16057,6304.2173
16058,6409.933
16060,6916.1607333333
16065,6440.9614
16067,6631.115
16070,6280.7050666667
16073,6365.137
16074,6402.2708333333
16077,5682.9081
16078,6131.2823
16082,6280.8433
16083,7000.7922333333
16085,4591.4212
16088,5963.5959
16089,6215.9295
16091,6350.9643666667
16096,6571.1205666667
16103,6451.5571333333
16104,7167.6589666667
16109,6855.1282
16110,5997.232
16113,7540.9358
16114,7882.9802
16116,5046.2582333333
16118,6109.6158
16119,6519.9209666667
16120,6678.6601666667
16123,5915.4045333333
16126,6000.5957333333
16128,6323.2866666667
16133,6068.7572333333
16137,6021.0356666667
16138,5715.532
16141,5813.9765666667
16142,6305.1600666667
16144,6187.5797333333
16147,6101.3273666667
16153,6446.6035333333
16154,5070.6768
16156,6392.1347047619
16159,8098.3317
16161,6457.2596
16163,7013.0395666667
16166,6008.7644333333
16168,6315.8397
16176,6199.9006333333
16180,6800.7046
16189,8171.1274666667
16194,6175.4539
16195,6529.6345333333
16196,6350.9664333333
16200,10564.4794666667
16202,7080.0714333333
16206,6352.2288
16210,6471.1262666667
16211,6965.4252666667
16215,6727.0459
16220,6437.8351333333
16222,6576.3633333333
16230,6102.1386
16233,7176.514
16238,8910.3700333333
16240,6544.2851666667
16243,6545.4022666667
16245,6587.4304
16247,6686.839
16249,6950.0828666667
16256,8263.0988
16263,6269.7830666667
16264,6097.0147333333
16265,6515.7697
16266,6656.3161666667
16267,6260.6001666667
16272,6066.2176
16275,6502.1891333333
16277,7997.5103
16278,8971.7362666667
16291,6460.4085333333
16298,6690.7857666667
16299,10873.7699666667
16300,6659.0769666667
16303,6402.4434333333
16304,7056.8231
16306,6856.8035
16307,6512.7316333333
16309,6143.4465666667
16311,6616.5599666667
16317,6594.6793666667
16326,6277.675
16327,6455.0263333333
16329,6158.4629333333
16330,6340.5834666667
16331,6524.4387333333
16336,6435.6824
16340,7143.9930666667
16341,6956.8114
16342,8643.9929666667
16345,6363.2934333333
16346,6658.2166
16349,6153.0475666667
16350,6327.5258666667
16351,603.957
16357,621.8458
16358,620.2125333333
16359,656.1953333333
16360,602.7256
16368,657.4391
16369,598.1827
16373,593.1183666667
16377,945.0290333333
16380,655.7720333333
16381,6401.0567
16385,6217.3932666667
16392,8820.9361
16395,6762.7368666667
16396,6217.8693666667
16397,6533.9461
16399,6308.5736666667
16403,6526.2373666667
16404,6290.4616
16406,6754.3854666667
16407,6523.8532666667
16410,6916.4210333333
16412,6517.9168333333
16424,6779.4939666667
16425,6401.9144
16427,6735.2640333333
16434,6361.6187
16436,5522.0511
16438,6128.0316666667
16439,6264.4687666667
16442,5900.4079
16444,6698.7821
16453,6896.2780333333
16454,6657.3467333333
16459,7160.3910666667
16461,6480.5845
16463,5669.3733333333
16475,6341.9806333333
16477,6771.4939
16480,6441.1834333333
16481,6280.4304666667
16482,6274.8940333333
16483,6667.9662666667
16484,6418.5519333333
16488,6377.3911
16489,6944.9235666667
16490,6160.6565666667
16492,6369.2301
16501,7014.6373
16502,7237.2313
16504,7123.7062
16510,6871.6559
16512,6575.5157333333
16519,6595.9150333333
16526,6524.4009666667
16527,6463.5366
16528,6898.1883333333
16529,9213.1654
16534,6178.9546
16539,5666.2965333333
16541,4769.6353666667
16545,6269.7084333333
16548,6033.8735333333
16550,5978.8960333333
16551,6410.2794
16552,7413.8218
16553,6457.3509
16558,7563.1328333333
16560,7279.9936333333
16562,7011.6357
16563,6864.311
16573,6571.3761333333
16576,6124.8369666667
16577,6743.2123666667
16585,5808.6325333333
16586,7361.0289
16589,6594.3691
16592,6705.3577666667
16595,6975.3381666667
16598,6569.4691
16603,11342.4205333333
16607,6594.6875333333
16610,13354.0534333333
16611,5578.6450333333
16612,6626.9493
16614,6353.9378333333
16621,6450.6142333333
16632,6986.5225333333
16633,7172.0184
16634,6215.4164666667
16637,6755.8743666667
16642,7235.3065666667
16643,6622.7691666667
16645,6773.8796333333
16646,6932.9995666667
16648,5782.3066666667
16649,6808.1266333333
16652,7206.7997
16657,6498.1954666667
16659,6786.2452666667
16669,6941.1466666667
16676,6284.6372666667
16677,6655.8407333333
16679,6394.3487
16683,566.3572
16687,425.8749333333
16688,446.4024
16694,431.0206
16696,456.5659
16699,429.6199
16702,500.104
16703,422.2753333333
16704,491.79
16708,432.5609
16710,431.8446333333
16716,484.0120333333
16721,589.532
16723,626.9902333333
16726,547.878
16729,576.1472
16730,762.1764666667
16732,686.3834
16733,663.9662333333
16739,690.9242666667
16743,7012.3246
16746,6438.7512333333
16747,6150.2315
16750,6712.3484333333
16751,7608.5882
16753,7455.0945333333
16754,7020.5036666667
16758,6970.1519666667
16759,8278.2934333333
16761,6695.737
16762,6468.8522
16766,6455.4337333333
16767,6572.4601333333
16768,6844.5557
16772,6756.5454
16773,6689.3498333333
16775,7000.6921333333
16777,7019.2374
16780,6955.1445333333
16781,6826.9252666667
16782,7236.6039
16784,6437.8705333333
16789,6953.4016333333
16790,6384.6602666667
16791,6100.3832
16796,7671.0264333333
16802,6778.185
16805,7356.5113
16807,7884.4605
16810,6756.0122666667
16814,6463.6500666667
16817,6005.3942333333
16828,7016.5638
16836,7001.1993666667
16849,6745.1886
16855,7076.7857333333
16857,6138.4998666667
16860,6937.0441333333
16862,7586.9776333333
16863,6370.7546
16865,6708.4148
16866,6629.9560333333
16867,6964.2955333333
16868,6631.3107666667
16871,6485.2718
16872,6481.6631333333
16881,6786.2081333333
16884,6336.4114666667
16885,7137.1962333333
16886,6605.3132333333
16894,5916.7178333333
16896,6031.2591666667
16898,6792.2273333333
16906,7472.2262
16908,6120.5733333333
16909,6683.011
16916,9557.1412333333
16921,6984.1539333333
16923,7257.6671333333
16924,6486.5698666667
16926,12047.7749666667
16928,5892.1453666667
16931,6055.6562
16935,6364.3501
16938,5981.8912666667
16939,6224.5731666667
16941,6928.5405
16945,5927.4300333333
16948,6640.8604
16949,6376.2291333333
16950,7630.8926333333
16953,6638.8155
16956,6305.1254666667
16957,6708.4041714286
16959,6587.099
16965,7830.5634666667
16966,6187.241
16967,6410.6192333333
16968,6141.7679333333
16969,6263.4138
16971,6532.9829333333
16972,6229.1858333333
16973,6669.3525
16975,5678.8171333333
16978,6755.6375666667
16984,6439.7500333333
16986,7665.4417333333
16992,6743.3136666667
16994,6655.9953666667
16998,6238.1261666667
16999,6637.8209
17001,6855.5089333333
17004,10334.4192
17005,8127.9684333333
17006,5857.9292666667
17010,8899.7701666667
17013,6895.4922333333
17022,6804.9448333333
17023,6717.6923666667
17024,6527.6183333333
17027,6663.5272333333
17036,6239.6557666667
17037,7433.9193
17038,6713.7643666667
17040,6640.0601
17045,710.2380666667
17048,613.5722333333
17053,657.7482333333
17055,655.9360666667
17070,544.2856
17074,5378.5258333333
17077,6877.4333333333
17078,6533.5564333333
17083,7565.9418
17084,8590.6119666667
17086,8491.6098
17087,8119.4385666667
17088,6722.0203333333
17091,7409.4393
17096,6538.0622666667
17097,7078.8435666667
17098,7853.1880333333
17100,6295.3352
17103,6643.4416
17105,6670.1327333333
17106,6213.4035
17116,6876.2695
17120,7808.1877
17124,6985.7829666667
17125,7515.4055666667
17134,5769.306
17136,6472.1260333333
17142,6495.4952
17143,7731.3190666667
17145,6673.1376
17158,7200.0299666667
17161,5026.1510666667
17166,11247.9510333333
17172,7290.9716666667
17180,7189.8199
17181,7695.0928333333
17182,7458.1316
17185,6625.4532666667
17186,7308.4006
17187,6993.1564
17191,6942.4748333333
17192,6159.4919
17193,10508.4255333333
17194,6808.8614333333
17195,6806.2371
17197,12153.7302666667
17199,7023.4378
17200,6723.2549666667
17202,4909.5411
17212,7183.2144333333
17214,6559.7234333333
17222,6752.5389333333
17226,7037.5328666667
17233,6692.9930333333
17236,6342.6498333333
17239,6847.1196
17242,8932.3095666667
17244,6265.2403666667
17253,7679.7636
17259,6675.2579333333
17276,7318.9392666667
17279,7401.0509
17280,6185.2820666667
17283,7798.6638333333
17284,6736.7550666667
17285,6419.6380333333
17287,6631.4068333333
17289,7109.3352333333
17290,6738.3228666667
17293,10005.2500666667
17296,6254.5101666667
17299,6869.8846666667
17300,7109.4415666667
17301,6515.4992666667
17316,7272.9328
17319,6526.2232666667
17335,6674.6416
17336,6509.2353333333
17337,7418.6295666667
17338,7035.5741
17341,7046.8029
17345,6367.8506
17346,7397.1067333333
17347,13096.0994333333
17348,5535.0612666667
17351,7990.4848666667
17352,5843.0919
17354,6630.4282666667
17358,6102.8491333333
17361,7755.1526666667
17373,576.9698
17374,609.3008
17378,576.8008333333
17379,594.0516666667
17381,614.2984
17384,595.4751333333
17387,601.5364666667
17393,561.4360666667
17399,594.0370333333
17400,600.7277
17403,5409.7301
17404,10968.6833
17406,7115.6094
17407,6313.9265333333
17415,7194.6438333333
17416,7414.7128
17418,7650.8464666667
17420,6033.2365333333
17426,6969.9080666667
17429,7256.0782666667
17439,7331.5074666667
17446,7659.0117333333
17449,6382.9085
17462,7472.5042
17466,7259.7918666667
17470,7411.0007666667
17475,7416.2123666667
17477,6752.2865333333
17478,7430.9990666667
17481,6843.2477333333
17484,6599.8242666667
17485,7119.3268666667
17488,6814.5331333333
17489,6617.1363
17500,7217.6775
17502,6790.449
17503,6855.3169666667
17505,6345.4448
17510,7634.7227666667
17511,6597.8299333333
17513,7151.1176
17514,7187.5785333333
17521,6942.2881
17522,6765.9708
17523,6513.1091333333
17524,7102.4124
17525,7030.3934666667
17532,7232.3430666667
17534,7103.1575
17540,6992.4719333333
17544,6254.8436666667
17547,6629.1080666667
17554,6211.5166333333
17557,7129.4193333333
17560,7498.5667
17562,6552.7279666667
17564,6607.9349666667
17565,7594.2551
17566,7032.8314
17572,7751.9334
17573,7023.0818
17576,7273.5274333333
17577,6613.1140666667
17581,7044.2376666667
17584,5934.7488666667
17595,8967.4673666667
17598,8027.1429
17608,6756.0854333333
17611,7407.3825
17616,6291.1088333333
17622,6158.2960333333
17623,7731.3995666667
17627,7633.2247
17631,7221.797
17634,5841.1288
17636,6998.3372666667
17637,5978.8746666667
17639,7481.85
17641,6882.2954
17647,8519.7073
17651,7721.9079666667
17652,6802.8827333333
17653,7271.0405666667
17657,8673.4359666667
17659,6979.4873666667
17661,8238.1822
17663,8254.9349
17665,7045.2733333333
17666,7488.7244
17674,6881.8994
17677,6686.4908333333
17678,7257.6823333333
17691,6446.1693333333
17692,7415.9205
17704,575.3094666667
17707,691.4194
17708,710.0049333333
17713,641.4755
17714,650.5633666667
17720,725.1007333333
17722,652.9346666667
17723,660.9036333333
17727,654.4330666667
17729,660.5717333333
17735,7249.5946
17738,7548.7212
17739,8701.4156666667
17744,6709.8463
17745,8729.8202
17746,5475.8017333333
17750,5924.4761666667
17752,7451.863
17755,7092.9625666667
17757,5308.6811333333
17761,7413.0382666667
17767,8485.5562666667
17770,8247.4466333333
17771,7225.2290666667
17775,7214.7234
17779,9053.6618
17783,6948.2775333333
17785,7207.6695
17786,6432.6715666667
17787,7688.6246
17788,6991.2324666667
17790,6569.7785
17792,6645.4898333333
17800,6797.6522666667
17801,7083.5001666667
17805,7106.3414
17807,7089.2350333333
17808,7760.1201666667
17812,6688.8474333333
17813,6467.9694
17814,6552.3305333333
17815,7041.2447
17818,7454.0059
17821,6961.7655
17822,7283.6864333333
17823,7825.6685333333
17834,7055.4541666667
17836,7232.8650333333
17841,7258.4651666667
17843,7159.0653666667
17847,7453.4491333333
17852,7204.9045666667
17853,6356.3421666667
17854,6989.8344333333
17855,7506.4794333333
17857,7110.3448
17860,9718.4857666667
17867,6717.2736333333
17873,6109.1508
17876,6034.3777666667
17878,7937.7216333333
17885,6363.5984333333
17892,7660.6646333333
17893,6808.9341666667
17894,7129.1527
17895,7041.158
17897,7509.7561
17899,7928.8081666667
17901,6993.2685666667
17904,6611.9339666667
17906,7334.8100666667
17907,7847.4709333333
17908,7608.4093666667
17910,7310.6734333333
17916,7162.5204
17922,7554.1562666667
17925,6534.8643666667
17926,8190.9212
17930,6436.5586333333
17931,7929.1452
17935,7572.6012
17940,7248.8456666667
17944,8880.0612
17945,7720.4594333333
17946,7500.9750333333
17951,7548.9389666667
17952,7634.8145
17953,6963.9031333333
17956,7149.9453333333
17957,7247.3467
17962,7234.3764666667
17963,7804.3371666667
17970,6976.3692666667
17974,8477.9218666667
17985,6634.4089
17988,7474.8434333333
17994,6388.2310666667
17995,5538.1519666667
17996,7517.3305333333
17998,7162.3010333333
17999,7026.0962333333
18005,7365.7751666667
18007,6868.9410333333
18008,7101.8756333333
18014,6475.6997666667
18016,7023.5578
18017,7365.6519
18018,6271.2022666667
18019,6387.8251333333
18026,7638.2170333333
18028,7578.5509333333
18030,7692.2396
18033,613.9947333333
18034,613.4784
18035,622.9278666667
18036,640.3596666667
18037,681.3716666667
18040,629.2617
18048,644.7946666667
18050,630.7214666667
18051,625.2873666667
18055,693.381
18056,955.9617333333
18057,713.2896333333
18058,641.8187333333
18061,7106.2306666667
18064,8682.0085
18066,7542.6157666667
18067,7524.8312
18069,6180.5640333333
18070,7369.2909666667
18074,7231.5971666667
18079,7531.8219666667
18081,7431.2733
18082,7543.6829
18086,6903.2447333333
18091,6285.6065
18094,7971.0150666667
18095,7253.1304666667
18100,7182.8457666667
18101,8355.8234666667
18102,7994.8090666667
18104,7238.2868
18111,7556.2963
18112,7384.7689666667
18114,8045.4315666667
18118,9085.4669
18119,7537.1999666667
18121,6972.2105333333
18122,5847.2129666667
18126,6789.4278333333
18127,7660.1945333333
18131,6973.7755333333
18134,6778.3191
18137,7116.0209666667
18141,7152.9047666667
18143,7266.0705333333
18144,6603.5969666667
18145,7598.1193666667
18147,7594.2003666667
18154,7588.3759666667
18155,6857.5914
18159,7418.6331333333
18161,7424.2545333333
18165,7484.9461333333
18176,7260.6528333333
18178,6502.5663333333
18183,7223.9319333333
18185,7138.5355666667
18186,7221.8054666667
18191,7485.5538333333
18202,7610.6967
18204,7176.9203666667
18206,7704.8857666667
18211,6992.9070333333
18212,7586.5958333333
18214,7382.3079333333
18215,7226.6167
18217,7027.5518
18219,7395.5232666667
18220,6894.6524
18222,6758.8752666667
18223,6959.5504666667
18224,7338.5064
18225,7656.9760666667
18229,6731.7091
18234,7400.3600666667
18236,8089.3448333333
18238,7345.7459
18243,6844.2123666667
18248,7780.9204333333
18249,7428.6421333333
18250,7884.8663
18253,9962.3941666667
18255,6168.9744666667
18260,7860.9582
18262,7942.9546333333
18265,7260.9441
18272,7018.3992333333
18279,7425.4473666667
18285,7201.8683333333
18286,7914.5665
18288,7231.1577333333
18291,6943.1108666667
18292,7750.8342666667
18294,9608.2217333333
18299,7289.5282333333
18300,7636.5488666667
18303,8053.7822
18304,6362.239
18307,7501.5889
18308,7969.7580666667
18310,7456.2458333333
18311,7289.4099666667
18317,6459.1222
18318,6935.8117
18319,7524.6540666667
18320,7502.5638333333
18321,7323.9029
18326,8018.7634666667
18327,6703.7446333333
18328,7567.6513666667
18330,7093.7761666667
18333,7272.4238
18335,7032.7396666667
18336,8545.8843333333
