salary,age,elevel,car,zipcode,credit,brand
44955.2,44,0,4,3,341013.9,1
138001.3,80,0,6,8,371766.9,1
36444.9,50,0,5,3,444517.7,1
20000.0,32,0,5,0,454561.6,1
50642.2,51,0,13,0,147894.1,1
71922.6,71,0,5,5,42809.2,0
79643.4,74,0,17,8,0.0,1
67923.5,57,3,17,2,73328.1,1
59065.9,39,0,20,5,360627.9,0
124032.2,28,3,10,1,466829.2,1
130411.4,26,2,1,2,62135.7,1
60501.9,41,0,2,5,198041.3,1
139247.6,61,3,16,1,65789.1,1
143268.7,47,3,15,2,288216.9,1
82160.9,68,3,14,0,309014.7,1
20000.0,20,3,8,3,273058.6,1
49538.4,30,0,4,7,180163.1,1
34701.9,75,4,10,4,463610.7,0
150000.0,21,2,16,7,331135.8,1
53546.7,52,0,9,3,284629.4,1
49292.7,26,0,5,6,14349.5,0
96215.7,56,1,13,0,441633.9,0
63198.7,42,3,12,5,203791.2,1
97552.9,52,2,9,8,105894.4,0
81291.2,42,4,14,8,168344.6,0
87446.4,40,0,20,0,59197.9,0
132432.8,52,3,5,5,82964.7,1
58468.3,33,1,4,3,200858.9,0
98452.4,28,3,18,2,38147.9,0
128906.5,43,1,6,5,22359.8,1
140490.2,37,0,1,5,412316.5,1
61076.8,62,1,4,3,121280.2,0
35462.5,30,1,2,1,151621.4,1
58839.7,55,0,18,8,428657.9,1
20000.0,35,4,5,4,33494.6,1
82583.7,66,0,5,3,418170.9,1
149141.3,41,2,18,7,212288.8,1
46086.4,36,1,4,7,195450.7,1
93317.0,73,3,17,3,143513.6,1
125749.7,30,0,16,2,223019.0,1
40528.0,50,0,8,5,336661.0,1
99289.7,36,1,3,0,54360.0,0
76439.0,49,4,6,5,500000.0,0
68550.9,66,1,5,2,24258.4,0
46107.2,67,2,12,4,238551.3,0
20000.0,56,4,14,5,194283.6,1
53178.4,30,0,11,1,436707.3,0
110263.3,72,0,3,8,69414.0,1
65183.6,44,1,1,2,158480.0,1
30494.2,43,2,14,6,433481.8,1
102252.8,49,1,14,7,459571.2,0
102915.2,73,4,18,6,43065.2,1
33832.5,47,3,3,0,449396.4,1
85804.2,22,0,13,0,395600.9,0
102379.5,52,0,3,3,121606.6,0
85238.1,26,3,4,8,194479.0,0
93744.3,22,0,10,2,231925.8,0
70900.3,34,1,1,1,477261.8,0
49972.5,76,1,2,0,161499.6,0
148773.2,45,3,1,0,6452.2,1
31859.7,31,1,10,4,98041.0,1
70920.0,58,4,8,7,71414.1,1
139609.5,24,3,7,3,243063.8,1
136709.6,34,1,11,6,131343.5,1
143573.6,25,0,8,5,127013.7,1
107888.7,38,0,8,7,29559.8,1
82647.3,69,2,8,0,220184.9,1
76142.7,71,4,11,4,467809.5,1
76262.2,59,0,16,2,315767.9,1
135188.8,63,2,16,3,490459.9,1
143446.0,51,3,5,8,264801.5,1
72081.0,67,1,2,1,367704.4,0
96584.3,46,4,6,1,293757.1,0
85264.0,67,4,7,1,228396.1,1
107853.6,66,0,8,4,433198.2,1
57720.2,46,2,15,0,231224.5,1
40376.7,68,3,7,3,447709.0,0
89835.2,34,2,13,8,102383.8,0
131565.3,51,4,18,6,32748.8,1
51545.8,76,3,4,6,113724.5,0
69521.7,75,1,9,5,370468.5,0
95622.3,77,1,18,2,33550.7,1
126564.8,25,0,7,7,339254.3,1
137800.7,49,1,16,7,126423.2,1
30729.8,77,2,15,2,76751.6,0
69932.8,46,4,14,7,360025.8,1
111386.1,64,0,10,1,431974.8,1
63599.0,52,1,19,4,374544.1,1
39263.8,25,2,12,1,270104.4,1
124258.7,65,1,17,0,60489.1,1
62350.7,61,4,8,8,177000.8,0
107707.2,43,2,14,0,30122.5,0
78996.1,61,1,2,7,485012.5,0
74639.5,51,3,14,3,221474.2,0
150000.0,59,2,5,7,73943.3,1
116896.3,32,3,10,5,106438.0,1
63674.8,46,1,6,8,384830.0,1
118682.9,73,3,2,6,356366.7,1
87634.6,56,2,1,3,336150.4,0
21616.4,36,2,7,3,414969.3,1
84818.1,78,3,10,2,287268.5,1
65192.2,65,3,13,3,350367.6,0
23404.1,80,0,13,7,11618.8,1
103468.3,65,4,2,2,431716.3,1
21279.8,44,4,17,0,335487.4,1
30472.4,32,0,18,5,465090.8,1
61787.0,33,0,11,3,107996.8,0
128542.6,47,4,10,1,446757.1,1
90246.8,22,0,19,2,240651.8,0
77286.0,76,0,17,7,413394.9,0
65597.0,58,1,3,5,60693.4,1
144267.5,63,4,9,3,170907.6,1
79305.2,65,2,17,1,91187.8,1
29139.4,35,0,12,8,228342.1,1
108330.1,80,3,11,8,296090.4,1
116246.1,80,4,12,6,213469.3,1
69280.1,54,4,1,8,354762.3,1
133171.2,23,1,1,3,345662.7,1
86845.2,28,4,7,1,244648.6,0
42324.0,27,1,16,8,271722.4,1
54352.8,57,0,19,2,362371.6,0
146458.0,34,3,5,7,37785.1,1
121522.0,34,4,20,6,67634.3,1
50110.2,79,0,19,5,239086.6,0
29335.2,28,1,15,7,29089.9,1
85290.3,20,3,15,7,31461.4,0
64401.5,41,2,1,6,309553.7,1
132034.2,21,3,8,0,119345.0,1
83395.1,31,1,15,3,225424.2,0
110164.4,58,3,5,2,317704.9,0
36771.4,50,0,13,5,483001.1,1
99931.4,22,0,2,4,493174.0,1
102043.2,72,0,7,3,62956.8,1
101165.9,78,3,1,7,400170.3,1
106127.7,59,1,8,3,42856.7,0
106029.7,62,4,5,5,336323.8,0
40447.4,24,3,8,6,109158.5,1
70208.7,53,2,6,1,98479.0,1
31729.7,72,3,11,8,448560.0,0
92798.8,62,4,17,1,446795.2,1
62163.2,61,4,7,6,154286.0,0
88449.9,22,1,16,7,99995.7,0
57047.6,28,2,17,1,71660.4,0
46073.1,74,0,20,4,428464.8,0
51695.2,70,2,17,3,16332.6,0
128177.6,58,1,16,1,478047.3,0
95415.8,67,2,2,2,499100.1,1
85476.3,24,2,6,2,235612.0,0
20000.0,60,1,14,5,36425.5,1
29388.4,66,0,2,2,500000.0,0
138729.5,69,0,1,6,112731.9,1
121679.8,63,0,15,5,108209.8,1
141737.7,47,2,17,0,500000.0,1
137936.7,47,4,14,4,191333.6,1
133140.0,62,0,11,3,42679.0,1
142564.5,46,3,6,8,291161.0,1
82700.9,52,3,11,6,426343.7,0
124801.9,26,1,10,3,202844.9,1
87016.2,33,4,15,2,226003.3,0
137327.0,60,3,14,6,374552.7,1
90140.5,42,1,1,8,406148.2,0
35136.9,60,1,19,4,465428.8,0
111970.8,75,1,20,0,22173.9,1
20000.0,75,2,13,3,362798.2,1
55240.0,30,0,16,0,500000.0,0
76102.8,55,0,1,0,110954.1,0
117758.8,28,4,3,0,129810.7,1
61926.2,48,4,16,4,224999.8,1
111750.2,60,4,10,6,19757.2,0
121507.5,58,3,17,2,149767.6,0
34600.4,28,0,10,3,278922.2,1
20000.0,21,3,6,6,28524.1,1
84138.0,67,2,12,2,289576.6,1
30878.0,21,1,9,7,94169.5,1
84307.9,61,1,5,8,399265.8,0
48846.9,64,3,12,3,500000.0,0
143511.5,60,3,2,6,338060.4,1
123093.4,36,3,17,2,278917.4,1
68616.2,71,3,18,4,53638.2,0
104734.8,21,0,10,7,348694.7,1
31143.4,31,4,13,8,120558.4,1
80054.5,49,0,12,3,432381.3,0
36906.8,47,2,16,8,500000.0,1
132894.7,69,1,2,5,133229.1,1
148689.1,23,3,17,1,24764.8,1
103802.5,74,3,19,5,448471.9,1
33999.3,69,1,11,1,270420.4,0
28506.2,58,1,7,2,183844.6,1
142501.4,54,0,6,5,445403.2,1
143532.8,61,0,18,5,122349.9,1
150000.0,52,4,7,6,467411.9,1
41689.2,35,3,1,7,214941.3,1
84844.3,28,3,15,6,69928.4,0
100030.5,41,0,15,1,0.0,0
57136.2,65,2,9,6,353688.7,0
116580.8,62,4,18,4,169089.6,0
140316.9,49,0,15,0,437360.9,1
103830.1,59,1,4,0,434101.1,0
28115.4,57,3,19,4,218576.4,1
125757.0,65,4,12,4,327084.7,1
126060.2,65,1,3,0,289166.2,1
114156.5,24,1,10,4,189964.4,1
144053.2,21,4,7,0,105241.8,1
42168.6,68,0,6,7,292371.3,0
125654.1,41,1,9,8,84198.0,1
115145.7,39,0,19,1,266585.6,1
75450.0,51,4,12,8,413850.3,1
130244.9,24,1,2,2,490903.7,1
86679.6,56,1,11,2,437516.2,0
39317.8,72,0,19,8,84441.8,0
106166.8,74,4,15,4,116217.0,1
26699.8,52,4,8,5,228249.7,1
61238.1,50,4,5,1,247345.4,1
74075.0,45,3,18,1,388399.4,1
105239.4,72,0,17,7,397363.0,1
76298.7,60,2,11,7,243346.8,1
126363.2,39,2,2,0,424918.5,0
36970.1,62,2,6,6,259709.5,0
82382.1,38,4,16,3,351732.7,0
36227.1,49,2,1,4,123699.3,1
129077.5,27,4,9,8,47267.0,1
128413.5,44,2,14,2,264103.4,1
83565.5,72,3,19,3,212856.0,1
102952.1,59,0,8,4,16505.2,0
90670.1,52,2,15,2,400340.1,0
55773.3,50,3,5,3,256773.2,1
109162.2,22,1,13,2,412055.0,1
35783.9,61,4,13,5,319390.1,0
60384.3,43,1,9,5,235294.6,1
84857.3,61,1,2,5,325607.2,1
72484.2,28,3,20,5,483756.3,0
71870.6,61,4,14,3,305772.4,0
32633.4,68,0,10,4,384827.4,0
106020.7,37,2,2,2,109954.7,1
49317.6,69,1,3,6,320510.6,0
99071.5,29,1,18,3,206709.7,1
77524.7,30,4,5,4,266418.2,0
98595.9,63,4,6,6,425177.1,1
82331.1,36,3,1,8,317882.2,0
124026.5,41,4,2,6,342564.9,1
33517.3,23,1,16,6,147730.5,1
96280.3,76,0,2,5,25154.6,1
113166.9,56,4,15,7,58475.4,0
103052.7,42,4,4,0,277043.2,0
78778.1,51,1,10,2,277809.5,0
79424.8,63,2,3,0,449900.6,1
137020.6,58,4,16,7,367764.2,1
97230.1,30,4,2,1,251574.9,0
46275.9,44,1,12,3,248503.6,1
74614.7,55,2,1,8,194724.5,0
48323.2,31,2,17,5,471569.3,0
139182.8,67,2,16,5,86552.9,1
98860.0,25,2,3,2,275506.6,0
111916.3,53,0,16,8,472094.9,0
89113.3,46,2,2,4,309628.0,0
125624.1,66,3,8,5,248951.9,1
20000.0,47,4,13,8,268987.4,1
54653.3,74,0,3,6,58352.1,0
100351.6,38,2,12,3,497481.9,0
60447.3,39,0,12,6,90911.8,1
92620.3,35,4,12,3,27771.2,0
109537.6,37,1,4,4,79463.0,1
124775.5,53,1,4,1,455455.7,0
123605.4,70,4,7,7,302816.0,1
49790.2,57,2,1,3,290207.8,1
71960.0,72,3,3,3,169654.9,0
58824.6,54,0,1,3,194744.3,1
100125.5,42,0,19,6,328814.5,0
65316.7,59,3,20,3,48052.5,1
149336.5,22,3,19,6,281520.6,1
117428.4,30,3,2,0,140641.5,1
75566.1,27,2,11,2,156032.2,0
62263.2,30,3,7,4,18273.0,0
71614.2,61,4,3,7,270820.4,0
25672.8,61,3,2,7,468909.0,1
142717.0,27,2,12,4,68911.4,1
72619.6,20,3,13,4,109427.5,0
146794.5,55,4,12,0,194455.6,1
36110.3,76,4,12,7,217917.3,0
41817.1,31,2,3,5,435401.6,1
139996.8,52,3,8,0,452956.7,1
124306.0,29,2,8,1,305954.2,1
143086.8,43,2,15,3,318647.1,1
144087.1,61,0,19,3,109204.3,1
107838.1,41,1,20,7,433017.0,0
104668.3,72,0,8,4,436946.4,1
82093.7,47,2,8,8,78652.0,0
64792.3,34,1,12,3,287551.0,0
27452.9,25,2,12,8,117197.2,1
25582.0,76,4,8,2,250045.6,1
42911.3,53,2,15,3,393680.5,1
91627.0,36,0,12,0,0.0,0
100615.3,65,4,16,4,164936.6,1
115147.9,49,2,10,6,391619.6,0
127196.0,79,0,20,4,52576.6,1
43176.2,27,2,1,6,63986.2,1
36823.5,53,0,15,7,414749.7,1
141797.4,66,1,6,8,201759.1,1
77404.5,30,4,15,3,165381.2,0
95001.8,66,1,16,1,0.0,1
64706.1,24,3,8,5,467867.7,0
87499.4,54,2,6,4,138287.8,0
116114.3,22,2,8,6,392248.1,1
114418.2,55,4,13,6,500000.0,0
34501.8,74,1,16,5,77400.0,0
137379.6,55,2,7,7,42670.0,1
31584.0,45,1,13,5,232007.1,1
40190.6,49,4,17,2,82299.4,1
146079.2,80,3,6,7,396105.1,1
138433.2,79,1,8,6,171435.1,1
105844.7,60,0,20,4,423797.4,0
54240.6,73,0,6,8,76845.8,0
71725.3,78,4,18,2,116809.9,0
115216.8,57,4,15,2,468273.2,0
20000.0,49,1,19,3,139666.5,1
127560.3,80,4,15,5,401086.5,1
109048.5,55,4,17,8,8346.6,0
20000.0,61,3,5,4,451899.1,1
74263.1,79,1,15,1,379708.9,0
24662.1,76,0,6,0,436963.6,1
129494.8,33,4,19,5,478631.5,1
38457.3,73,3,11,1,412603.5,0
69829.4,75,2,15,4,271016.0,1
55159.8,64,4,6,3,220425.4,0
51199.1,70,2,19,5,342421.3,0
150000.0,67,2,19,5,355007.2,1
126955.9,46,2,20,6,27888.0,1
109592.2,65,0,10,4,286520.8,1
84964.2,52,4,12,2,238123.0,0
105975.9,45,2,12,6,38736.1,0
58686.1,72,4,16,8,500000.0,0
38758.4,77,3,18,2,215047.1,0
60784.2,24,4,14,2,125639.8,0
60893.9,68,1,15,7,257028.4,0
109735.9,60,1,1,3,194338.5,1
52306.7,25,0,2,3,294734.4,0
80210.6,38,1,12,8,310113.8,0
104224.1,21,0,18,5,92823.4,1
105727.7,65,2,20,5,453739.4,1
66937.6,62,3,2,8,65965.3,0
36716.5,61,2,10,1,179183.3,0
36259.8,26,0,9,4,284179.3,1
140589.3,67,3,5,5,317168.8,1
54581.4,60,3,14,6,195896.3,0
115727.8,24,3,2,0,108681.9,1
113862.8,40,0,15,5,322947.0,1
131466.2,71,2,14,4,37675.0,1
46972.9,68,0,12,3,89354.8,0
69350.2,43,3,15,2,217644.7,1
116642.8,40,0,20,7,474911.8,0
97399.3,73,1,11,7,363233.7,1
140450.6,59,3,20,4,279764.0,1
92097.6,40,2,2,3,57820.7,0
56993.2,33,4,17,8,80394.6,0
32085.6,49,2,15,7,359030.7,1
44333.5,47,1,19,5,374859.2,1
76228.0,36,4,7,6,484422.0,0
127542.7,27,0,9,0,133780.9,1
83660.5,36,0,9,8,499791.4,0
60684.5,75,3,2,3,265449.7,0
43065.7,20,1,9,4,59124.8,1
120867.7,60,1,3,7,106630.9,1
129646.9,74,4,9,7,0.0,1
32587.8,73,4,2,2,385707.0,0
27988.2,25,4,7,6,65904.0,1
69554.9,55,2,16,1,483670.2,1
133635.9,53,2,2,1,265492.8,1
23957.1,64,2,3,0,109361.1,0
124233.7,61,3,2,5,108144.0,1
28262.8,28,2,4,6,412485.5,1
24701.6,35,2,3,8,255759.8,1
98007.0,39,3,9,2,78684.9,1
59424.0,69,2,17,8,2153.6,0
94846.0,53,0,6,3,57176.4,0
37527.6,44,2,18,4,307367.4,1
75892.2,77,4,18,0,147650.6,1
61903.8,53,1,14,2,110275.2,1
128183.4,35,0,18,7,154450.3,1
76449.7,36,0,1,3,78604.4,0
46801.3,33,4,4,4,500000.0,1
46866.9,23,4,14,0,100797.0,1
96277.1,36,0,5,8,399380.8,0
129515.5,44,1,18,1,38615.0,1
51824.1,79,0,3,6,376166.4,0
137547.5,40,3,10,2,192411.7,1
25327.9,29,0,4,0,375664.8,1
93789.9,56,2,8,5,188203.5,0
129866.7,31,1,9,3,291703.7,1
65123.3,22,0,11,5,81485.2,0
62712.8,59,0,14,4,407276.8,1
107016.2,54,3,8,8,295236.9,0
109637.8,21,3,8,0,392030.1,1
117067.1,33,2,5,1,495343.9,1
150000.0,54,0,2,5,476338.6,1
122650.4,72,2,5,3,226746.4,1
149919.4,54,2,14,5,499136.7,1
142663.8,31,2,17,0,253434.0,1
67851.6,23,2,3,0,365608.0,0
30133.3,68,0,15,3,42461.1,0
42689.7,60,0,17,1,360910.7,1
78458.1,70,3,17,8,292769.0,0
87138.7,36,3,6,0,332876.3,0
126464.2,31,2,20,2,409542.1,1
65864.8,25,0,15,8,288711.0,0
34957.0,31,3,13,2,83686.9,1
101725.2,20,4,12,6,317527.4,0
124597.3,50,3,17,7,27908.9,0
123729.1,48,3,4,5,34589.1,0
146312.8,64,3,1,1,62416.7,1
118861.7,70,1,1,6,215659.4,1
150000.0,42,0,15,3,0.0,1
20000.0,40,3,15,3,253577.5,1
23207.5,26,4,13,3,210940.4,1
20105.6,20,2,10,8,500000.0,1
72730.4,32,2,15,2,321204.5,0
58151.0,21,0,18,2,364824.9,0
83751.0,59,0,2,3,376355.2,0
48122.2,43,2,19,4,415031.7,1
140607.5,67,2,14,8,331469.6,1
124230.7,25,3,3,1,36053.6,1
63456.8,25,1,13,8,411486.7,0
119124.2,55,3,18,1,199697.7,0
83702.0,57,2,15,5,110620.8,0
110267.5,47,0,13,6,153272.6,0
26630.2,73,2,10,8,276391.2,1
66381.3,75,0,20,2,16869.5,0
150000.0,69,2,1,1,219468.6,1
120280.6,48,4,5,6,491559.7,0
21536.6,47,0,17,1,255610.2,1
20691.2,20,1,4,0,436894.1,1
98159.8,27,0,2,7,190150.0,0
130777.1,42,4,17,8,39423.3,1
63737.6,48,3,9,4,119845.2,1
124814.3,62,4,17,4,367327.2,1
75152.2,69,2,5,5,410339.1,1
105454.2,43,2,14,4,43090.4,0
108322.7,30,1,15,7,131221.8,1
34196.5,72,2,19,4,244627.0,0
34955.0,73,4,7,1,75091.4,0
71601.3,43,2,12,2,101257.7,1
117534.8,74,2,2,1,320684.3,1
73072.6,76,2,16,8,472994.7,0
129739.5,20,1,18,4,76000.1,1
57705.1,62,1,15,7,226538.5,0
91917.6,78,0,10,8,0.0,1
55426.0,64,0,3,1,172112.0,0
130810.4,30,3,8,7,252241.9,1
58374.0,45,2,10,8,145283.5,1
63223.9,65,0,19,7,165916.0,0
137177.1,61,1,20,6,55422.6,1
111852.7,62,3,16,0,133812.8,1
30866.2,61,0,12,0,364601.4,0
100497.0,60,4,3,7,160414.8,1
85010.0,60,0,1,8,411454.2,0
143316.4,45,0,2,3,319098.9,1
84133.7,74,3,12,4,425462.9,1
143518.7,34,4,17,6,187918.2,1
90426.7,69,1,14,8,282208.5,1
61380.8,75,4,15,0,390425.8,0
109492.2,25,1,15,8,245075.8,1
137827.2,48,2,5,5,420641.8,1
81528.1,59,4,17,7,275677.7,0
96467.2,54,1,1,0,13908.3,0
36439.0,40,2,19,8,394439.6,1
48185.9,52,3,10,7,180055.6,1
128721.9,26,4,5,5,188018.0,1
99812.9,64,4,11,0,187379.1,1
133293.4,55,0,3,7,418769.0,1
26667.8,44,4,1,8,407395.7,1
45097.4,66,3,10,3,435813.4,0
134821.7,60,4,20,5,169744.1,1
131874.4,55,0,3,5,0.0,1
27963.0,43,3,14,8,343337.4,1
98838.3,41,3,3,2,123002.3,0
38572.5,28,1,14,3,311901.7,1
35306.7,26,3,18,0,454122.3,1
77310.5,63,3,4,6,488534.1,0
43889.7,48,4,3,0,322428.5,1
131251.9,70,2,11,5,249554.6,1
140758.8,75,0,20,2,355820.2,1
125715.1,60,3,2,1,149851.6,1
98291.0,56,1,9,5,314828.7,0
64648.2,34,3,9,4,223490.4,0
102082.6,20,0,7,4,315927.5,1
119557.8,49,1,10,2,37142.4,0
114971.6,73,3,18,0,205471.7,1
48984.3,29,4,9,7,38140.2,0
29241.8,46,3,19,5,455417.7,1
90312.6,72,1,9,7,70243.0,1
94177.1,52,4,1,0,47101.3,0
127111.9,59,1,17,0,458393.6,0
97005.4,68,4,9,7,84897.6,1
87100.1,74,2,11,5,255100.7,1
125110.3,36,4,8,1,127005.1,1
36157.1,58,4,20,8,261634.6,1
134668.8,68,4,12,0,52940.6,1
73798.0,42,2,11,5,492145.5,0
49444.1,40,2,19,7,38670.4,0
106383.2,25,1,4,5,374527.0,1
140759.3,69,4,7,0,447000.6,1
65784.9,69,1,13,4,248188.9,0
42833.6,50,1,2,0,395462.3,1
81434.1,56,0,18,7,109282.7,0
83446.5,69,4,19,5,500000.0,1
75241.4,43,4,7,2,182986.9,0
62439.0,41,2,3,6,461745.0,1
118169.4,54,2,10,8,75308.1,0
42413.9,37,0,5,3,21679.9,1
44059.4,25,1,3,6,359153.1,1
101393.5,25,2,9,3,59483.6,1
112271.7,43,0,16,5,119937.3,0
100381.6,30,4,13,7,473941.4,0
32463.4,42,4,8,1,258326.6,1
31526.7,51,4,6,6,158215.0,1
133580.8,64,3,16,5,426766.6,1
146406.8,48,3,17,8,396488.7,1
73187.3,36,2,18,5,144464.8,0
33701.4,46,3,9,0,72389.2,1
20000.0,28,4,16,4,317602.3,1
60095.4,59,1,7,3,251204.9,0
64918.1,61,1,16,0,18474.0,1
44339.4,35,2,3,3,168587.1,1
56225.3,51,0,7,8,30126.9,1
90234.8,40,2,1,6,100176.7,0
93570.6,26,2,13,5,144497.2,0
150000.0,75,3,20,6,30517.7,1
21331.6,68,0,5,3,376331.1,1
106003.7,75,3,1,8,54135.4,1
135945.6,45,4,12,1,177885.4,1
77804.2,59,3,14,1,95353.9,0
33976.8,64,1,18,0,31933.8,0
44229.3,57,4,5,0,354397.1,1
122357.4,65,1,15,0,118630.6,1
77422.2,52,2,3,8,158043.6,0
127542.5,72,0,13,2,472618.9,1
114546.3,53,1,12,4,386329.4,0
92985.8,38,0,16,3,279782.5,0
26651.4,66,3,19,3,326134.5,0
40822.1,77,2,19,1,238025.0,0
49529.6,28,1,7,8,469807.0,1
46789.9,47,0,15,4,460084.1,1
145390.8,61,3,4,7,374398.8,1
116806.0,63,4,3,2,244280.0,1
109767.0,67,4,7,3,454011.7,1
58651.3,71,4,15,1,73398.4,0
20484.4,73,3,6,7,348428.8,0
49256.9,80,4,15,4,171856.7,0
79157.1,39,4,12,7,106830.1,0
86830.6,75,3,1,8,338658.0,1
43842.2,50,1,18,1,85252.9,1
23575.2,53,2,19,6,449826.2,1
67877.1,80,4,15,7,137390.2,0
75869.4,62,0,1,7,386008.6,0
37425.2,27,2,2,0,48773.5,1
41827.4,38,4,17,8,121248.4,1
111283.3,26,0,19,3,329602.6,1
138882.2,45,3,5,3,357786.4,1
24179.2,25,4,14,4,303002.4,1
20000.0,78,1,14,0,388386.9,1
107621.0,35,2,16,7,57077.6,1
133386.6,34,0,11,4,26557.0,1
134523.7,29,3,7,3,78144.4,1
47540.0,31,4,18,5,181253.4,1
119030.4,60,1,6,6,61678.9,0
138986.0,22,2,7,7,4319.2,1
65135.8,41,0,17,3,188033.5,0
43605.0,48,3,19,8,153808.1,1
90458.0,69,0,4,6,345051.5,1
110795.7,54,1,13,0,155375.5,0
37806.9,42,1,6,2,170589.7,1
50811.2,22,0,18,8,215390.0,0
101902.2,66,3,12,5,345660.8,1
121007.9,70,3,12,4,497888.3,1
63830.8,35,3,9,5,353391.9,0
137088.0,23,0,5,1,207121.9,1
108831.7,48,2,3,6,219088.0,0
149271.9,53,1,14,1,189029.0,1
134909.1,31,0,14,6,40409.2,1
20000.0,41,4,18,6,386949.0,1
138049.5,63,4,18,0,344308.0,1
142386.5,33,2,1,2,486530.1,1
110600.7,41,2,18,0,123782.7,0
117722.9,59,4,1,7,102627.6,0
54596.7,46,2,10,3,432411.2,1
41196.1,26,4,11,4,180585.3,1
130741.4,35,2,20,8,14073.0,1
119265.2,59,2,15,5,284838.5,1
43133.1,74,1,16,4,498659.6,0
105023.2,66,3,17,7,179428.0,1
45748.6,41,1,16,2,27240.8,1
21643.1,57,1,14,4,114391.4,1
26577.7,57,4,16,4,100431.4,1
50947.0,65,0,18,5,54046.9,0
24116.1,48,4,18,8,113933.5,1
80362.7,33,1,13,1,440461.0,0
129458.8,63,1,7,4,91341.1,1
40052.2,35,3,12,1,13149.9,1
81246.4,80,2,8,2,420635.8,1
20364.1,69,3,4,4,18607.6,0
25464.3,60,3,10,6,405131.6,1
71929.7,75,2,1,1,468277.3,0
111933.8,75,3,2,4,289657.8,1
83658.4,76,1,7,8,93487.9,1
35720.8,62,0,9,2,126086.1,0
125903.2,66,2,1,2,423684.2,1
64798.5,20,1,2,3,369909.2,0
72702.4,27,2,10,1,79767.6,0
138870.8,50,4,13,0,28625.4,1
80215.4,71,3,6,1,165101.8,1
129994.1,44,4,5,8,209505.8,1
108154.0,78,2,7,3,443346.2,1
34137.2,61,0,9,3,314478.3,0
20241.2,31,4,7,3,17051.9,1
58694.9,71,4,15,4,127434.7,0
79612.4,21,2,13,6,233276.3,0
121476.0,46,0,11,3,412227.8,0
61056.1,24,1,13,2,39438.2,0
116927.3,33,4,10,3,201694.1,1
96850.6,40,4,1,2,23225.3,0
88237.0,28,1,20,8,313284.1,0
34850.6,31,3,3,8,163309.4,1
116943.6,59,2,15,5,7537.2,0
103694.2,35,2,6,4,226532.2,1
113828.0,37,3,17,4,136679.0,1
53474.2,43,4,5,2,272485.4,1
44259.5,54,0,13,8,284281.6,1
77618.6,28,2,12,3,181959.4,0
118125.7,53,2,8,2,307025.6,0
125770.2,20,0,15,8,31811.4,1
65011.5,22,4,20,6,413193.2,0
130316.1,39,4,5,4,0.0,1
63189.9,35,0,16,5,249350.1,0
122693.5,29,4,14,4,115513.1,1
128843.6,66,3,15,1,115938.7,1
27467.1,60,2,7,7,421409.2,1
67169.6,54,1,9,1,126483.8,1
45492.1,59,0,11,5,348229.8,1
134082.7,37,3,6,5,390974.2,1
47344.2,32,4,20,4,51624.6,0
102447.8,56,1,10,8,24584.4,0
128933.6,68,4,12,6,205087.1,1
143533.4,34,4,16,4,137537.1,1
30621.6,28,3,16,3,370762.5,1
144383.7,30,2,11,2,73613.8,1
99994.9,58,2,17,1,181940.3,0
111000.9,42,4,13,3,297717.3,0
99643.1,39,4,19,5,339159.5,1
81477.0,71,4,19,2,416587.7,1
123622.3,80,2,9,7,419202.2,1
94319.1,50,2,18,1,412913.3,0
65010.4,21,3,3,6,443789.9,0
147876.6,37,0,19,4,397839.0,1
111816.5,66,0,14,7,173082.8,1
67542.8,64,3,5,7,138725.5,0
79974.0,20,0,1,6,366385.9,0
81904.6,76,3,4,1,385022.8,1
137893.7,47,0,8,1,171751.1,1
82602.3,40,2,6,7,94230.6,0
84042.7,69,1,3,0,0.0,1
53175.9,77,4,15,5,282824.4,0
88085.5,53,3,7,4,139034.7,0
52078.2,73,4,11,8,425973.9,0
134775.1,33,4,6,0,53835.8,1
66796.6,49,1,17,6,103644.7,1
20000.0,53,2,17,3,47796.5,1
127862.7,38,2,19,7,419668.4,1
127392.4,55,0,12,3,385391.3,1
54030.6,77,2,5,6,296432.2,0
82009.5,65,1,7,2,443486.7,1
128781.1,35,4,14,8,29190.2,1
25132.9,47,2,10,5,103192.3,1
138427.1,63,3,16,7,233599.2,1
134551.9,49,0,17,0,408115.4,1
115949.0,76,2,8,2,78875.4,1
77067.6,51,1,10,1,433524.3,0
44381.1,39,4,6,5,152370.1,1
92267.2,20,0,10,2,266452.4,0
107796.5,22,1,17,5,322586.3,1
34420.0,63,3,2,4,296903.9,0
143481.2,60,0,3,5,23448.2,1
105711.5,41,4,12,2,297725.6,0
47086.5,60,4,5,4,447722.2,1
138804.6,68,4,17,3,237019.3,1
81689.1,57,1,5,1,341736.3,0
88995.8,21,4,13,6,387830.8,0
42923.4,80,1,5,5,495114.4,0
74792.7,67,0,18,2,52554.5,1
112353.4,66,0,10,4,500000.0,1
139603.6,76,4,20,5,195026.9,1
112478.8,80,3,7,5,15612.0,1
102014.8,76,0,13,2,314658.4,1
141522.8,23,3,6,4,272681.0,1
46484.9,64,2,4,6,39300.1,0
140844.2,23,3,16,8,310702.3,1
118433.1,34,0,7,6,14052.9,1
74755.9,72,1,7,1,287410.3,0
36680.5,20,2,8,2,161149.5,1
78199.5,46,1,7,1,195246.0,0
45187.6,51,1,16,1,487232.5,1
